"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USC00512410","KAENA POINT 841.3, HI US","2016-06-17",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-20",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-21",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-22",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-23",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-24",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-27",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-28",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-29",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-06-30",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-01",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-05",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-06",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-07",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-08",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-11",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-12",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-13",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-14",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-18",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-19",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-20",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-21",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-25",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-26",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-27",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-28",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-07-29",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-01",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-02",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-03",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-04",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-05",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-08",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-09",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-10",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-11",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-12",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-15",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-16",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-17",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-18",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-19",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-22",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-23",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-24",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-25",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-29",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-30",,,,,,,,,,,,,,,
"USC00512410","KAENA POINT 841.3, HI US","2016-08-31",,,,,,,,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-24",,,,"83","76","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-25",,,,"84","76","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-26",,,,"82","75","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-27",,,,"81","74","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-28",,,,"80","73","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-29",,,,"81","73","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-09-30",,,,"81","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-01",,,,"82","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-02",,,,"81","74","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-03",,,,"82","76","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-04",,,,"82","74","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-06",,,,"79","71","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-07",,,,"80","74","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-08",,,,"81","69","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-09",,,,"81","73","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-10",,,,"83","74","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-11",,,,"83","76","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-12",,,,"83","76","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-13",,,,"79","74","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-14",,,,"78","74","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-15",,,,"79","75","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-16",,,,"80","74","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-18",,,,"83","76","82",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-19",,,,"83","74","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-20",,,,"83","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-21",,,,"82","76","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-22",,,,"83","75","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-23",,,,"83","73","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-24",,,,"81","73","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-25",,,,"81","69","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-26",,,,"82","73","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-27",,,,"82","75","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-28",,,,"81","74","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-29",,,,"82","71","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-30",,,,"82","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-10-31",,,,"83","77","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-01",,,,"83","78","83",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-02",,,,"83","75","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-03",,,,"83","78","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-04",,,,"83","77","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-05",,,,"83","74","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-06",,,,"82","75","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-08",,,,"83","73","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-09",,,,"82","73","81",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-10",,,,"82","75","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-11",,,,"81","77","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-12",,,,"81","74","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-13",,,,"81","73","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-14",,,,"80","72","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-15",,,,"81","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-16",,,,"80","76","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-17",,,,"81","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-18",,,,"79","71","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-19",,,,"81","74","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-20",,,,"80","72","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-21",,,,"82","73","80",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-22",,,,"81","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-23",,,,"79","71","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-24",,,,"77","71","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-25",,,,"77","72","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-26",,,,"79","73","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-27",,,,"78","72","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-28",,,,"81","73","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-11-30",,,,"81","72","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-01",,,,"80","74","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-02",,,,"80","72","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-03",,,,"78","71","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-04",,,,"80","73","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-07",,,,"80","71","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-08",,,,"80","70","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-09",,,,"80","72","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-10",,,,"79","71","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-11",,,,"79","73","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-12",,,,"80","69","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-13",,,,"79","69","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-14",,,,"80","68","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-15",,,,"80","74","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-16",,,,"80","73","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-17",,,,"79","69","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-18",,,,"78","70","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-19",,,,"79","69","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-21",,,,"79","72","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-22",,,,"79","71","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-23",,,,"79","74","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-25",,,,"80","70","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-27",,,,"78","71","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-28",,,,"78","73","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-29",,,,"78","67","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2015-12-31",,,,,,,,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-01",,,,"80","64","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-02",,,,"78","70","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-03",,,,"75","68","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-04",,,,"77","69","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-05",,,,"77","68","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-06",,,,"77","71","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-07",,,,"77","67","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-08",,,,"79","66","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-09",,,,"80","73","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-11",,,,"83","64","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-12",,,,"76","66","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-13",,,,"78","65","66",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-14",,,,"77","65","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-15",,,,"78","68","70",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-16",,,,"75","65","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-17",,,,"78","67","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-18",,,,"77","65","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-19",,,,"77","64","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-20",,,,"79","64","68",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-21",,,,"75","67","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-22",,,,"76","70","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-23",,,,"79","72","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-24",,,,"78","68","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-25",,,,"79","69","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-26",,,,"77","67","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-27",,,,"80","69","70",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-28",,,,"83","68","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-29",,,,"79","67","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-01-30",,,,"80","67","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-01",,,,"79","70","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-02",,,,"78","68","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-03",,,,,,,,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-04",,,,"79","70","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-05",,,,"79","72","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-06",,,,"79","69","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-07",,,,"78","65","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-08",,,,"73","61","70",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-09",,,,"73","61","70",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-10",,,,"75","61","63",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-11",,,,"76","63","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-12",,,,"79","72","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-13",,,,"79","73","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-14",,,,"79","75","79",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-15",,,,"79","70","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-16",,,,"79","69","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-17",,,,"77","68","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-18",,,,"77","70","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-19",,,,"76","68","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-20",,,,"76","66","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-22",,,,"81","63","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-23",,,,"76","63","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-24",,,,"74","64","70",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-25",,,,"76","62","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-26",,,,"76","68","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-27",,,,"78","69","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-28",,,,"78","67","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-02-29",,,,"79","70","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-01",,,,"74","68","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-02",,,,"78","66","70",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-03",,,,"73","66","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-04",,,,"76","65","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-05",,,,"77","65","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-06",,,,"78","69","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-07",,,,"81","71","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-08",,,,"82","71","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-09",,,,"84","64","68",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-10",,,,"74","66","69",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-11",,,,"75","67","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-12",,,,"77","72","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-14",,,,"78","72","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-15",,,,"77","66","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-16",,,,"78","68","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-17",,,,"72","67","69",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-18",,,,"73","65","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-19",,,,"73","67","72",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-20",,,,"75","69","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-21",,,,"76","68","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-22",,,,"79","67","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-23",,,,"79","65","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-24",,,,"78","68","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-25",,,,"79","71","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-26",,,,"77","68","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-28",,,,"83","66","82",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-29",,,,"83","71","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-30",,,,"83","65","68",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-03-31",,,,"78","67","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-01",,,,"78","73","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-02",,,,"80","71","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-03",,,,"80","73","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-04",,,,"79","74","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-05",,,,"80","68","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-06",,,,"80","69","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-07",,,,"73","67","71",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-08",,,,"78","71","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-09",,,,"78","71","75",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-10",,,,"78","68","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-11",,,,"79","70","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-12",,,,"79","73","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-13",,,,"79","73","76",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-14",,,,"79","71","77",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-15",,,,"80","73","78",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-17",,,,"80","69","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-18",,,,"75","70","73",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-19",,,,"76","71","74",,,,,,,,,
"USC00514830","KUALOA RANCH HEADQUARTERS 886.9, HI US","2016-04-20",,,,"79","70","74",,,,,,,,,
